pctg_inter_dep_cha,src_trgt_co_changed_nbr,dev_in_src_change_nbr,rev_in_src_change_nbr,num_shrd_desc_tkns,num_shrd_file_tkns,desc_sim,subject_sim,add_lines_sim,del_lines_sim,has_feature_addition_target,deletions_target,cross_project_changes_target,insertions_target,num_file_types_target,is_preventive_target,last_mth_cro_proj_nbr_target,project_changes_owner_target,is_refactoring_target,is_merge_target,num_directory_files_target,is_corrective_target,description_length_target,num_file_changes_target,project_age_target,is_non_functional_target,subject_length_target,last_mth_dep_proj_nbr_target,ratio_dep_chan_owner_target,projects_contributed_owner_target,pctg_cross_project_changes_target,pctg_cross_project_changes_owner_target,has_feature_addition_source,deletions_source,insertions_source,num_file_types_source,is_preventive_source,last_mth_cro_proj_nbr_source,project_changes_owner_source,is_refactoring_source,cross_project_changes_owner_source,whole_within_project_changes_source,is_merge_source,num_directory_files_source,is_corrective_source,description_length_source,num_file_changes_source,project_age_source,is_non_functional_source,subject_length_source,last_mth_dep_proj_nbr_source,ratio_dep_chan_owner_source,projects_contributed_owner_source,pctg_cross_project_changes_source,pctg_cross_project_changes_owner_source,pred,impact,fold,Classifier,whole_changes_owner_target,whole_changes_owner_source,cross_project_changes_source
8.333333333333332,4.0,3.0,5.0,0.08,0.0,0.35450547499999996,0.246452335,0.39297996461391443,0.0,0,1.0,76.0,11.0,1.0,0,6.0,,1,0,,0,326.0,36.0,945.3409664351852,0,40.0,4.0,17.62634631317316,37.0,0.4907666480134303,0.5,0,1.0,6.0,1.0,0,5.0,,0,2.0,13793.5,0,,0,317.0,35.0,962.2283449074074,0,39.0,3.0,17.24137931034483,37.0,0.4895104895104895,0.5,0.0,0,5,ET,472.0,471.0,
8.333333333333332,4.0,3.0,5.0,0.08,0.0,0.35450547499999996,0.246452335,0.39297996461391443,0.0,0,1.0,76.0,11.0,1.0,0,6.0,,0,1,,0,326.0,36.0,945.3409664351852,0,40.0,4.0,17.62634631317316,37.0,0.4907666480134303,0.5,0,1.0,6.0,1.0,0,5.0,,0,2.0,13793.5,0,,0,317.0,35.0,962.2283449074074,0,39.0,3.0,17.24137931034483,37.0,0.4895104895104895,0.5,0.0,0,5,ET,472.0,471.0,
8.333333333333332,4.0,3.0,5.0,0.08,0.0,0.35450547499999996,0.246452335,0.39297996461391443,0.0,0,1.0,76.0,11.0,1.0,0,6.0,,0,0,,1,326.0,36.0,945.3409664351852,0,40.0,4.0,17.62634631317316,37.0,0.4907666480134303,0.5,0,1.0,6.0,1.0,0,5.0,,0,2.0,13793.5,0,,0,317.0,35.0,962.2283449074074,0,39.0,3.0,17.24137931034483,37.0,0.4895104895104895,0.5,0.0,0,5,ET,472.0,471.0,
8.333333333333332,4.0,3.0,5.0,0.08,0.0,0.35450547499999996,0.246452335,0.39297996461391443,0.0,0,1.0,76.0,11.0,1.0,0,6.0,,0,0,,0,631.6675516152625,36.0,945.3409664351852,0,40.0,4.0,17.62634631317316,37.0,0.4907666480134303,0.5,0,1.0,6.0,1.0,0,5.0,,0,2.0,13793.5,0,,0,317.0,35.0,962.2283449074074,0,39.0,3.0,17.24137931034483,37.0,0.4895104895104895,0.5,0.0,0,5,ET,472.0,471.0,
8.333333333333332,4.0,3.0,5.0,0.08,0.0,0.35450547499999996,0.246452335,0.39297996461391443,0.0,0,1.0,76.0,11.0,1.0,0,6.0,,0,0,,0,326.0,998.9479124090225,945.3409664351852,0,40.0,4.0,17.62634631317316,37.0,0.4907666480134303,0.5,0,1.0,6.0,1.0,0,5.0,,0,2.0,13793.5,0,,0,317.0,35.0,962.2283449074074,0,39.0,3.0,17.24137931034483,37.0,0.4895104895104895,0.5,0.0,0,5,ET,472.0,471.0,
8.333333333333332,4.0,3.0,5.0,0.08,0.0,0.35450547499999996,0.246452335,0.39297996461391443,0.0,0,1.0,76.0,11.0,1.0,0,6.0,,0,0,,0,326.0,36.0,1472.712281016018,0,40.0,4.0,17.62634631317316,37.0,0.4907666480134303,0.5,0,1.0,6.0,1.0,0,5.0,,0,2.0,13793.5,0,,0,317.0,35.0,962.2283449074074,0,39.0,3.0,17.24137931034483,37.0,0.4895104895104895,0.5,0.0,0,5,ET,472.0,471.0,
8.333333333333332,4.0,3.0,5.0,0.08,0.0,0.35450547499999996,0.246452335,0.39297996461391443,0.0,0,1.0,76.0,11.0,1.0,0,6.0,,0,0,,0,326.0,36.0,945.3409664351852,1,40.0,4.0,17.62634631317316,37.0,0.4907666480134303,0.5,0,1.0,6.0,1.0,0,5.0,,0,2.0,13793.5,0,,0,317.0,35.0,962.2283449074074,0,39.0,3.0,17.24137931034483,37.0,0.4895104895104895,0.5,0.0,0,5,ET,472.0,471.0,
8.333333333333332,4.0,3.0,5.0,0.08,0.0,0.35450547499999996,0.246452335,0.39297996461391443,0.0,0,1.0,76.0,11.0,1.0,0,6.0,,0,0,,0,326.0,36.0,945.3409664351852,0,52.42029024607815,4.0,17.62634631317316,37.0,0.4907666480134303,0.5,0,1.0,6.0,1.0,0,5.0,,0,2.0,13793.5,0,,0,317.0,35.0,962.2283449074074,0,39.0,3.0,17.24137931034483,37.0,0.4895104895104895,0.5,0.0,0,5,ET,472.0,471.0,
8.333333333333332,4.0,3.0,5.0,0.08,0.0,0.35450547499999996,0.246452335,0.39297996461391443,0.0,0,1.0,76.0,11.0,1.0,0,6.0,,0,0,,0,326.0,36.0,945.3409664351852,0,40.0,16.262725510535105,17.62634631317316,37.0,0.4907666480134303,0.5,0,1.0,6.0,1.0,0,5.0,,0,2.0,13793.5,0,,0,317.0,35.0,962.2283449074074,0,39.0,3.0,17.24137931034483,37.0,0.4895104895104895,0.5,0.0,0,5,ET,472.0,471.0,
8.333333333333332,4.0,3.0,5.0,0.08,0.0,0.35450547499999996,0.246452335,0.39297996461391443,0.0,0,1.0,76.0,11.0,1.0,0,6.0,,0,0,,0,326.0,36.0,945.3409664351852,0,40.0,4.0,45.44611590727804,37.0,0.4907666480134303,0.5,0,1.0,6.0,1.0,0,5.0,,0,2.0,13793.5,0,,0,317.0,35.0,962.2283449074074,0,39.0,3.0,17.24137931034483,37.0,0.4895104895104895,0.5,0.0,0,5,ET,472.0,471.0,
8.333333333333332,4.0,3.0,5.0,0.08,0.0,0.35450547499999996,0.246452335,0.39297996461391443,0.0,0,1.0,76.0,11.0,1.0,0,6.0,,0,0,,0,326.0,36.0,945.3409664351852,0,40.0,4.0,17.62634631317316,123.9013298335111,0.4907666480134303,0.5,0,1.0,6.0,1.0,0,5.0,,0,2.0,13793.5,0,,0,317.0,35.0,962.2283449074074,0,39.0,3.0,17.24137931034483,37.0,0.4895104895104895,0.5,0.0,0,5,ET,472.0,471.0,
8.333333333333332,4.0,3.0,5.0,0.08,0.0,0.35450547499999996,0.246452335,0.39297996461391443,0.0,0,1.0,76.0,11.0,1.0,0,6.0,,0,0,,0,326.0,36.0,945.3409664351852,0,40.0,4.0,17.62634631317316,37.0,0.5791578423919245,0.5,0,1.0,6.0,1.0,0,5.0,,0,2.0,13793.5,0,,0,317.0,35.0,962.2283449074074,0,39.0,3.0,17.24137931034483,37.0,0.4895104895104895,0.5,0.0,0,5,ET,472.0,471.0,
8.333333333333332,4.0,3.0,5.0,0.08,0.0,0.35450547499999996,0.246452335,0.39297996461391443,0.0,0,1.0,76.0,11.0,1.0,0,6.0,,0,0,,0,326.0,36.0,945.3409664351852,0,40.0,4.0,17.62634631317316,37.0,0.4907666480134303,0.7254483640479445,0,1.0,6.0,1.0,0,5.0,,0,2.0,13793.5,0,,0,317.0,35.0,962.2283449074074,0,39.0,3.0,17.24137931034483,37.0,0.4895104895104895,0.5,0.0,0,5,ET,472.0,471.0,
8.333333333333332,4.0,3.0,5.0,0.08,0.0,0.35450547499999996,0.246452335,0.39297996461391443,0.0,0,1.0,76.0,11.0,1.0,0,6.0,,0,0,,0,326.0,36.0,945.3409664351852,0,40.0,4.0,17.62634631317316,37.0,0.4907666480134303,0.5,1,1.0,6.0,1.0,0,5.0,,0,2.0,13793.5,0,,0,317.0,35.0,962.2283449074074,0,39.0,3.0,17.24137931034483,37.0,0.4895104895104895,0.5,0.0,0,5,ET,472.0,471.0,
8.333333333333332,4.0,3.0,5.0,0.08,0.0,0.35450547499999996,0.246452335,0.39297996461391443,0.0,0,1.0,76.0,11.0,1.0,0,6.0,,0,0,,0,326.0,36.0,945.3409664351852,0,40.0,4.0,17.62634631317316,37.0,0.4907666480134303,0.5,0,37441.36208102829,6.0,1.0,0,5.0,,0,2.0,13793.5,0,,0,317.0,35.0,962.2283449074074,0,39.0,3.0,17.24137931034483,37.0,0.4895104895104895,0.5,0.0,0,5,ET,472.0,471.0,
8.333333333333332,4.0,3.0,5.0,0.08,0.0,0.35450547499999996,0.246452335,0.39297996461391443,0.0,0,1.0,76.0,11.0,1.0,0,6.0,,0,0,,0,326.0,36.0,945.3409664351852,0,40.0,4.0,17.62634631317316,37.0,0.4907666480134303,0.5,0,1.0,1760.1895504876722,1.0,0,5.0,,0,2.0,13793.5,0,,0,317.0,35.0,962.2283449074074,0,39.0,3.0,17.24137931034483,37.0,0.4895104895104895,0.5,0.0,0,5,ET,472.0,471.0,
8.333333333333332,4.0,3.0,5.0,0.08,0.0,0.35450547499999996,0.246452335,0.39297996461391443,0.0,0,1.0,76.0,11.0,1.0,0,6.0,,0,0,,0,326.0,36.0,945.3409664351852,0,40.0,4.0,17.62634631317316,37.0,0.4907666480134303,0.5,0,1.0,6.0,1.980461739874849,0,5.0,,0,2.0,13793.5,0,,0,317.0,35.0,962.2283449074074,0,39.0,3.0,17.24137931034483,37.0,0.4895104895104895,0.5,0.0,0,5,ET,472.0,471.0,
8.333333333333332,4.0,3.0,5.0,0.08,0.0,0.35450547499999996,0.246452335,0.39297996461391443,0.0,0,1.0,76.0,11.0,1.0,0,6.0,,0,0,,0,326.0,36.0,945.3409664351852,0,40.0,4.0,17.62634631317316,37.0,0.4907666480134303,0.5,0,1.0,6.0,1.0,1,5.0,,0,2.0,13793.5,0,,0,317.0,35.0,962.2283449074074,0,39.0,3.0,17.24137931034483,37.0,0.4895104895104895,0.5,0.0,0,5,ET,472.0,471.0,
8.333333333333332,4.0,3.0,5.0,0.08,0.0,0.35450547499999996,0.246452335,0.39297996461391443,0.0,0,1.0,76.0,11.0,1.0,0,6.0,,0,0,,0,326.0,36.0,945.3409664351852,0,40.0,4.0,17.62634631317316,37.0,0.4907666480134303,0.5,0,1.0,6.0,1.0,0,26.38798860880868,,0,2.0,13793.5,0,,0,317.0,35.0,962.2283449074074,0,39.0,3.0,17.24137931034483,37.0,0.4895104895104895,0.5,0.0,0,5,ET,472.0,471.0,
8.333333333333332,4.0,3.0,5.0,0.08,0.0,0.35450547499999996,0.246452335,0.39297996461391443,0.0,0,1.0,76.0,11.0,1.0,0,6.0,,0,0,,0,326.0,36.0,945.3409664351852,0,40.0,4.0,17.62634631317316,37.0,0.4907666480134303,0.5,0,1.0,6.0,1.0,0,5.0,,0,2.0,13793.5,0,,0,317.0,35.0,962.2283449074074,0,39.0,3.0,17.24137931034483,37.0,0.4895104895104895,0.5,0.0,0,5,ET,472.0,2684.361240067515,
8.333333333333332,4.0,3.0,5.0,0.08,0.0,0.35450547499999996,0.246452335,0.39297996461391443,0.0,0,1.0,76.0,11.0,1.0,0,6.0,,0,0,,0,326.0,36.0,945.3409664351852,0,40.0,4.0,17.62634631317316,37.0,0.4907666480134303,0.5,0,1.0,6.0,1.0,0,5.0,,1,2.0,13793.5,0,,0,317.0,35.0,962.2283449074074,0,39.0,3.0,17.24137931034483,37.0,0.4895104895104895,0.5,0.0,0,5,ET,472.0,471.0,
8.333333333333332,4.0,3.0,5.0,0.08,0.0,0.35450547499999996,0.246452335,0.39297996461391443,0.0,0,1.0,76.0,11.0,1.0,0,6.0,,0,0,,0,326.0,36.0,945.3409664351852,0,40.0,4.0,17.62634631317316,37.0,0.4907666480134303,0.5,0,1.0,6.0,1.0,0,5.0,,0,23.515776467670694,13793.5,0,,0,317.0,35.0,962.2283449074074,0,39.0,3.0,17.24137931034483,37.0,0.4895104895104895,0.5,0.0,0,5,ET,472.0,471.0,
8.333333333333332,4.0,3.0,5.0,0.08,0.0,0.35450547499999996,0.246452335,0.39297996461391443,0.0,0,1.0,76.0,11.0,1.0,0,6.0,,0,0,,0,326.0,36.0,945.3409664351852,0,40.0,4.0,17.62634631317316,37.0,0.4907666480134303,0.5,0,1.0,6.0,1.0,0,5.0,,0,2.0,20464.46304551593,0,,0,317.0,35.0,962.2283449074074,0,39.0,3.0,17.24137931034483,37.0,0.4895104895104895,0.5,1.0,0,5,ET,472.0,471.0,
8.333333333333332,4.0,3.0,5.0,0.08,0.0,0.35450547499999996,0.246452335,0.39297996461391443,0.0,0,1.0,76.0,11.0,1.0,0,6.0,,0,0,,0,326.0,36.0,945.3409664351852,0,40.0,4.0,17.62634631317316,37.0,0.4907666480134303,0.5,0,1.0,6.0,1.0,0,5.0,,0,2.0,13793.5,1,,0,317.0,35.0,962.2283449074074,0,39.0,3.0,17.24137931034483,37.0,0.4895104895104895,0.5,0.0,0,5,ET,472.0,471.0,
8.333333333333332,4.0,3.0,5.0,0.08,0.0,0.35450547499999996,0.246452335,0.39297996461391443,0.0,0,1.0,76.0,11.0,1.0,0,6.0,,0,0,,0,326.0,36.0,945.3409664351852,0,40.0,4.0,17.62634631317316,37.0,0.4907666480134303,0.5,0,1.0,6.0,1.0,0,5.0,,0,2.0,13793.5,0,,1,317.0,35.0,962.2283449074074,0,39.0,3.0,17.24137931034483,37.0,0.4895104895104895,0.5,0.0,0,5,ET,472.0,471.0,
8.333333333333332,4.0,3.0,5.0,0.08,0.0,0.35450547499999996,0.246452335,0.39297996461391443,0.0,0,1.0,76.0,11.0,1.0,0,6.0,,0,0,,0,326.0,36.0,945.3409664351852,0,40.0,4.0,17.62634631317316,37.0,0.4907666480134303,0.5,0,1.0,6.0,1.0,0,5.0,,0,2.0,13793.5,0,,0,716.0686213996114,35.0,962.2283449074074,0,39.0,3.0,17.24137931034483,37.0,0.4895104895104895,0.5,0.0,0,5,ET,472.0,471.0,
8.333333333333332,4.0,3.0,5.0,0.08,0.0,0.35450547499999996,0.246452335,0.39297996461391443,0.0,0,1.0,76.0,11.0,1.0,0,6.0,,0,0,,0,326.0,36.0,945.3409664351852,0,40.0,4.0,17.62634631317316,37.0,0.4907666480134303,0.5,0,1.0,6.0,1.0,0,5.0,,0,2.0,13793.5,0,,0,317.0,982.3942634616051,962.2283449074074,0,39.0,3.0,17.24137931034483,37.0,0.4895104895104895,0.5,0.0,0,5,ET,472.0,471.0,
8.333333333333332,4.0,3.0,5.0,0.08,0.0,0.35450547499999996,0.246452335,0.39297996461391443,0.0,0,1.0,76.0,11.0,1.0,0,6.0,,0,0,,0,326.0,36.0,945.3409664351852,0,40.0,4.0,17.62634631317316,37.0,0.4907666480134303,0.5,0,1.0,6.0,1.0,0,5.0,,0,2.0,13793.5,0,,0,317.0,35.0,1483.856352706247,0,39.0,3.0,17.24137931034483,37.0,0.4895104895104895,0.5,0.0,0,5,ET,472.0,471.0,
8.333333333333332,4.0,3.0,5.0,0.08,0.0,0.35450547499999996,0.246452335,0.39297996461391443,0.0,0,1.0,76.0,11.0,1.0,0,6.0,,0,0,,0,326.0,36.0,945.3409664351852,0,40.0,4.0,17.62634631317316,37.0,0.4907666480134303,0.5,0,1.0,6.0,1.0,0,5.0,,0,2.0,13793.5,0,,0,317.0,35.0,962.2283449074074,1,39.0,3.0,17.24137931034483,37.0,0.4895104895104895,0.5,0.0,0,5,ET,472.0,471.0,
8.333333333333332,4.0,3.0,5.0,0.08,0.0,0.35450547499999996,0.246452335,0.39297996461391443,0.0,0,1.0,76.0,11.0,1.0,0,6.0,,0,0,,0,326.0,36.0,945.3409664351852,0,40.0,4.0,17.62634631317316,37.0,0.4907666480134303,0.5,0,1.0,6.0,1.0,0,5.0,,0,2.0,13793.5,0,,0,317.0,35.0,962.2283449074074,0,51.48633620486004,3.0,17.24137931034483,37.0,0.4895104895104895,0.5,0.0,0,5,ET,472.0,471.0,
8.333333333333332,4.0,3.0,5.0,0.08,0.0,0.35450547499999996,0.246452335,0.39297996461391443,0.0,0,1.0,76.0,11.0,1.0,0,6.0,,0,0,,0,326.0,36.0,945.3409664351852,0,40.0,4.0,17.62634631317316,37.0,0.4907666480134303,0.5,0,1.0,6.0,1.0,0,5.0,,0,2.0,13793.5,0,,0,317.0,35.0,962.2283449074074,0,39.0,15.110564969597943,17.24137931034483,37.0,0.4895104895104895,0.5,0.0,0,5,ET,472.0,471.0,
8.333333333333332,4.0,3.0,5.0,0.08,0.0,0.35450547499999996,0.246452335,0.39297996461391443,0.0,0,1.0,76.0,11.0,1.0,0,6.0,,0,0,,0,326.0,36.0,945.3409664351852,0,40.0,4.0,17.62634631317316,37.0,0.4907666480134303,0.5,0,1.0,6.0,1.0,0,5.0,,0,2.0,13793.5,0,,0,317.0,35.0,962.2283449074074,0,39.0,3.0,44.49303972364483,37.0,0.4895104895104895,0.5,0.0,0,5,ET,472.0,471.0,
8.333333333333332,4.0,3.0,5.0,0.08,0.0,0.35450547499999996,0.246452335,0.39297996461391443,0.0,0,1.0,76.0,11.0,1.0,0,6.0,,0,0,,0,326.0,36.0,945.3409664351852,0,40.0,4.0,17.62634631317316,37.0,0.4907666480134303,0.5,0,1.0,6.0,1.0,0,5.0,,0,2.0,13793.5,0,,0,317.0,35.0,962.2283449074074,0,39.0,3.0,17.24137931034483,124.91033563449088,0.4895104895104895,0.5,0.0,0,5,ET,472.0,471.0,
8.333333333333332,4.0,3.0,5.0,0.08,0.0,0.35450547499999996,0.246452335,0.39297996461391443,0.0,0,1.0,76.0,11.0,1.0,0,6.0,,0,0,,0,326.0,36.0,945.3409664351852,0,40.0,4.0,17.62634631317316,37.0,0.4907666480134303,0.5,0,1.0,6.0,1.0,0,5.0,,0,2.0,13793.5,0,,0,317.0,35.0,962.2283449074074,0,39.0,3.0,17.24137931034483,37.0,0.5821737554825097,0.5,0.0,0,5,ET,472.0,471.0,
8.333333333333332,4.0,3.0,5.0,0.08,0.0,0.35450547499999996,0.246452335,0.39297996461391443,0.0,0,1.0,76.0,11.0,1.0,0,6.0,,0,0,,0,326.0,36.0,945.3409664351852,0,40.0,4.0,17.62634631317316,37.0,0.4907666480134303,0.5,0,1.0,6.0,1.0,0,5.0,,0,2.0,13793.5,0,,0,317.0,35.0,962.2283449074074,0,39.0,3.0,17.24137931034483,37.0,0.4895104895104895,0.725788708171988,0.0,0,5,ET,472.0,471.0,
29.20017303775533,4.0,3.0,5.0,0.08,0.0,0.35202153999999997,0.23086108500000002,0.37612438201904297,0.0,0,1.0,82.0,10.0,1.0,0,6.0,,0,0,,0,327.0,37.0,1002.9022337962963,0,40.0,3.0,16.666666666666664,38.0,0.490566037735849,0.5,0,1.0,6.0,1.0,0,5.0,,0,2.0,15754.0,0,,0,322.0,36.0,1016.1080150462963,0,39.0,3.0,16.666666666666664,38.0,0.4889844728679662,0.5,0.0,0,6,ET,504.0,498.0,74.0
8.215160888603222,22.12203331597543,3.0,5.0,0.08,0.0,0.35202153999999997,0.23086108500000002,0.37612438201904297,0.0,0,1.0,82.0,10.0,1.0,0,6.0,,0,0,,0,327.0,37.0,1002.9022337962963,0,40.0,3.0,16.666666666666664,38.0,0.490566037735849,0.5,0,1.0,6.0,1.0,0,5.0,,0,2.0,15754.0,0,,0,322.0,36.0,1016.1080150462963,0,39.0,3.0,16.666666666666664,38.0,0.4889844728679662,0.5,0.0,0,6,ET,504.0,498.0,74.0
8.215160888603222,4.0,28.939020912499693,5.0,0.08,0.0,0.35202153999999997,0.23086108500000002,0.37612438201904297,0.0,0,1.0,82.0,10.0,1.0,0,6.0,,0,0,,0,327.0,37.0,1002.9022337962963,0,40.0,3.0,16.666666666666664,38.0,0.490566037735849,0.5,0,1.0,6.0,1.0,0,5.0,,0,2.0,15754.0,0,,0,322.0,36.0,1016.1080150462963,0,39.0,3.0,16.666666666666664,38.0,0.4889844728679662,0.5,0.0,0,6,ET,504.0,498.0,74.0
8.215160888603222,4.0,3.0,131.574395154006,0.08,0.0,0.35202153999999997,0.23086108500000002,0.37612438201904297,0.0,0,1.0,82.0,10.0,1.0,0,6.0,,0,0,,0,327.0,37.0,1002.9022337962963,0,40.0,3.0,16.666666666666664,38.0,0.490566037735849,0.5,0,1.0,6.0,1.0,0,5.0,,0,2.0,15754.0,0,,0,322.0,36.0,1016.1080150462963,0,39.0,3.0,16.666666666666664,38.0,0.4889844728679662,0.5,0.0,0,6,ET,504.0,498.0,74.0
8.215160888603222,4.0,3.0,5.0,0.2573387006239519,0.0,0.35202153999999997,0.23086108500000002,0.37612438201904297,0.0,0,1.0,82.0,10.0,1.0,0,6.0,,0,0,,0,327.0,37.0,1002.9022337962963,0,40.0,3.0,16.666666666666664,38.0,0.490566037735849,0.5,0,1.0,6.0,1.0,0,5.0,,0,2.0,15754.0,0,,0,322.0,36.0,1016.1080150462963,0,39.0,3.0,16.666666666666664,38.0,0.4889844728679662,0.5,1.0,0,6,ET,504.0,498.0,74.0
8.215160888603222,4.0,3.0,5.0,0.08,0.16540327711669814,0.35202153999999997,0.23086108500000002,0.37612438201904297,0.0,0,1.0,82.0,10.0,1.0,0,6.0,,0,0,,0,327.0,37.0,1002.9022337962963,0,40.0,3.0,16.666666666666664,38.0,0.490566037735849,0.5,0,1.0,6.0,1.0,0,5.0,,0,2.0,15754.0,0,,0,322.0,36.0,1016.1080150462963,0,39.0,3.0,16.666666666666664,38.0,0.4889844728679662,0.5,0.0,0,6,ET,504.0,498.0,74.0
8.215160888603222,4.0,3.0,5.0,0.08,0.0,0.5781552963978887,0.23086108500000002,0.37612438201904297,0.0,0,1.0,82.0,10.0,1.0,0,6.0,,0,0,,0,327.0,37.0,1002.9022337962963,0,40.0,3.0,16.666666666666664,38.0,0.490566037735849,0.5,0,1.0,6.0,1.0,0,5.0,,0,2.0,15754.0,0,,0,322.0,36.0,1016.1080150462963,0,39.0,3.0,16.666666666666664,38.0,0.4889844728679662,0.5,0.0,0,6,ET,504.0,498.0,74.0
8.215160888603222,4.0,3.0,5.0,0.08,0.0,0.35202153999999997,0.5441180358559333,0.37612438201904297,0.0,0,1.0,82.0,10.0,1.0,0,6.0,,0,0,,0,327.0,37.0,1002.9022337962963,0,40.0,3.0,16.666666666666664,38.0,0.490566037735849,0.5,0,1.0,6.0,1.0,0,5.0,,0,2.0,15754.0,0,,0,322.0,36.0,1016.1080150462963,0,39.0,3.0,16.666666666666664,38.0,0.4889844728679662,0.5,1.0,0,6,ET,504.0,498.0,74.0
8.215160888603222,4.0,3.0,5.0,0.08,0.0,0.35202153999999997,0.23086108500000002,0.6496081816926251,0.0,0,1.0,82.0,10.0,1.0,0,6.0,,0,0,,0,327.0,37.0,1002.9022337962963,0,40.0,3.0,16.666666666666664,38.0,0.490566037735849,0.5,0,1.0,6.0,1.0,0,5.0,,0,2.0,15754.0,0,,0,322.0,36.0,1016.1080150462963,0,39.0,3.0,16.666666666666664,38.0,0.4889844728679662,0.5,0.0,0,6,ET,504.0,498.0,74.0
8.215160888603222,4.0,3.0,5.0,0.08,0.0,0.35202153999999997,0.23086108500000002,0.37612438201904297,0.26028770949550384,0,1.0,82.0,10.0,1.0,0,6.0,,0,0,,0,327.0,37.0,1002.9022337962963,0,40.0,3.0,16.666666666666664,38.0,0.490566037735849,0.5,0,1.0,6.0,1.0,0,5.0,,0,2.0,15754.0,0,,0,322.0,36.0,1016.1080150462963,0,39.0,3.0,16.666666666666664,38.0,0.4889844728679662,0.5,0.0,0,6,ET,504.0,498.0,74.0
8.215160888603222,4.0,3.0,5.0,0.08,0.0,0.35202153999999997,0.23086108500000002,0.37612438201904297,0.0,1,1.0,82.0,10.0,1.0,0,6.0,,0,0,,0,327.0,37.0,1002.9022337962963,0,40.0,3.0,16.666666666666664,38.0,0.490566037735849,0.5,0,1.0,6.0,1.0,0,5.0,,0,2.0,15754.0,0,,0,322.0,36.0,1016.1080150462963,0,39.0,3.0,16.666666666666664,38.0,0.4889844728679662,0.5,0.0,0,6,ET,504.0,498.0,74.0
8.215160888603222,4.0,3.0,5.0,0.08,0.0,0.35202153999999997,0.23086108500000002,0.37612438201904297,0.0,0,15485.321775694674,82.0,10.0,1.0,0,6.0,,0,0,,0,327.0,37.0,1002.9022337962963,0,40.0,3.0,16.666666666666664,38.0,0.490566037735849,0.5,0,1.0,6.0,1.0,0,5.0,,0,2.0,15754.0,0,,0,322.0,36.0,1016.1080150462963,0,39.0,3.0,16.666666666666664,38.0,0.4889844728679662,0.5,0.0,0,6,ET,504.0,498.0,74.0
8.215160888603222,4.0,3.0,5.0,0.08,0.0,0.35202153999999997,0.23086108500000002,0.37612438201904297,0.0,0,1.0,451.10947476429993,10.0,1.0,0,6.0,,0,0,,0,327.0,37.0,1002.9022337962963,0,40.0,3.0,16.666666666666664,38.0,0.490566037735849,0.5,0,1.0,6.0,1.0,0,5.0,,0,2.0,15754.0,0,,0,322.0,36.0,1016.1080150462963,0,39.0,3.0,16.666666666666664,38.0,0.4889844728679662,0.5,0.0,0,6,ET,504.0,498.0,74.0
8.215160888603222,4.0,3.0,5.0,0.08,0.0,0.35202153999999997,0.23086108500000002,0.37612438201904297,0.0,0,1.0,82.0,1677.4687681337643,1.0,0,6.0,,0,0,,0,327.0,37.0,1002.9022337962963,0,40.0,3.0,16.666666666666664,38.0,0.490566037735849,0.5,0,1.0,6.0,1.0,0,5.0,,0,2.0,15754.0,0,,0,322.0,36.0,1016.1080150462963,0,39.0,3.0,16.666666666666664,38.0,0.4889844728679662,0.5,0.0,0,6,ET,504.0,498.0,74.0
8.215160888603222,4.0,3.0,5.0,0.08,0.0,0.35202153999999997,0.23086108500000002,0.37612438201904297,0.0,0,1.0,82.0,10.0,2.082620063041821,0,6.0,,0,0,,0,327.0,37.0,1002.9022337962963,0,40.0,3.0,16.666666666666664,38.0,0.490566037735849,0.5,0,1.0,6.0,1.0,0,5.0,,0,2.0,15754.0,0,,0,322.0,36.0,1016.1080150462963,0,39.0,3.0,16.666666666666664,38.0,0.4889844728679662,0.5,0.0,0,6,ET,504.0,498.0,74.0
8.215160888603222,4.0,3.0,5.0,0.08,0.0,0.35202153999999997,0.23086108500000002,0.37612438201904297,0.0,0,1.0,82.0,10.0,1.0,1,6.0,,0,0,,0,327.0,37.0,1002.9022337962963,0,40.0,3.0,16.666666666666664,38.0,0.490566037735849,0.5,0,1.0,6.0,1.0,0,5.0,,0,2.0,15754.0,0,,0,322.0,36.0,1016.1080150462963,0,39.0,3.0,16.666666666666664,38.0,0.4889844728679662,0.5,0.0,0,6,ET,504.0,498.0,74.0
8.215160888603222,4.0,3.0,5.0,0.08,0.0,0.35202153999999997,0.23086108500000002,0.37612438201904297,0.0,0,1.0,82.0,10.0,1.0,0,25.14246537570817,,0,0,,0,327.0,37.0,1002.9022337962963,0,40.0,3.0,16.666666666666664,38.0,0.490566037735849,0.5,0,1.0,6.0,1.0,0,5.0,,0,2.0,15754.0,0,,0,322.0,36.0,1016.1080150462963,0,39.0,3.0,16.666666666666664,38.0,0.4889844728679662,0.5,0.0,0,6,ET,504.0,498.0,74.0
8.215160888603222,4.0,3.0,5.0,0.08,0.0,0.35202153999999997,0.23086108500000002,0.37612438201904297,0.0,0,1.0,82.0,10.0,1.0,0,6.0,,0,0,,0,327.0,37.0,1002.9022337962963,0,40.0,3.0,16.666666666666664,38.0,0.490566037735849,0.5,0,1.0,6.0,1.0,0,5.0,,0,2.0,15754.0,0,,0,322.0,36.0,1016.1080150462963,0,39.0,3.0,16.666666666666664,38.0,0.4889844728679662,0.5,0.0,0,6,ET,3071.015526797095,498.0,74.0
